customer_id,pre_orders,crisis_orders,total_spend,segment
CUST112777,0,2,637.01,New Crisis-Period
CUST112785,0,1,392.41,New Crisis-Period
CUST112788,0,1,237.58,New Crisis-Period
CUST112792,0,1,245.44,New Crisis-Period
CUST112802,0,1,323.22,New Crisis-Period
CUST112804,0,1,192.76,New Crisis-Period
CUST112805,0,1,257.2,New Crisis-Period
CUST112806,0,1,517.26,New Crisis-Period
CUST112820,0,1,341.53,New Crisis-Period
CUST112824,0,1,566.45,New Crisis-Period
CUST112847,0,2,618.8299999999999,New Crisis-Period
CUST112862,0,1,280.32,New Crisis-Period
CUST112863,0,2,870.76,New Crisis-Period
CUST112868,0,1,324.03,New Crisis-Period
CUST112888,0,1,529.77,New Crisis-Period
CUST112895,0,1,184.16,New Crisis-Period
CUST112900,0,1,284.72,New Crisis-Period
CUST112906,0,1,518.65,New Crisis-Period
CUST112913,0,1,396.06,New Crisis-Period
CUST112949,0,2,547.61,New Crisis-Period
CUST112956,0,1,192.33,New Crisis-Period
CUST112958,0,1,423.16,New Crisis-Period
CUST112974,0,1,382.13,New Crisis-Period
CUST112986,0,1,280.24,New Crisis-Period
CUST112997,0,2,562.98,New Crisis-Period
CUST113009,0,1,317.24,New Crisis-Period
CUST113016,0,1,443.42,New Crisis-Period
CUST113018,0,1,397.93,New Crisis-Period
CUST113040,0,1,299.74,New Crisis-Period
CUST113060,0,1,272.93,New Crisis-Period
CUST113065,0,1,381.45,New Crisis-Period
CUST113080,0,1,429.53,New Crisis-Period
CUST113091,0,1,508.14,New Crisis-Period
CUST113117,0,1,479.64,New Crisis-Period
CUST113120,0,1,194.83,New Crisis-Period
CUST113123,0,1,244.7,New Crisis-Period
CUST113128,0,1,418.65,New Crisis-Period
CUST113131,0,1,431.46,New Crisis-Period
CUST113132,0,1,444.52,New Crisis-Period
CUST113144,0,1,209.0,New Crisis-Period
CUST113160,0,1,377.12,New Crisis-Period
CUST113161,0,1,240.12,New Crisis-Period
CUST113181,0,1,294.51,New Crisis-Period
CUST113182,0,1,399.82,New Crisis-Period
CUST113199,0,2,516.8199999999999,New Crisis-Period
CUST113229,0,2,491.45000000000005,New Crisis-Period
CUST113234,0,1,269.68,New Crisis-Period
CUST113237,0,1,367.83,New Crisis-Period
CUST113246,0,1,271.94,New Crisis-Period
CUST113248,0,2,904.31,New Crisis-Period
CUST113256,0,1,374.06,New Crisis-Period
CUST113271,0,1,260.59,New Crisis-Period
CUST113295,0,1,581.07,New Crisis-Period
CUST113296,0,1,291.67,New Crisis-Period
CUST113323,0,1,299.53,New Crisis-Period
CUST113324,0,1,280.34,New Crisis-Period
CUST113335,0,1,278.49,New Crisis-Period
CUST113366,0,1,298.04,New Crisis-Period
CUST113389,0,1,411.13,New Crisis-Period
CUST113393,0,1,284.82,New Crisis-Period
CUST113410,0,1,231.09,New Crisis-Period
CUST113412,0,1,205.32,New Crisis-Period
CUST113423,0,1,462.26,New Crisis-Period
CUST113437,0,1,296.46,New Crisis-Period
CUST113440,0,1,271.07,New Crisis-Period
CUST113443,0,1,320.66,New Crisis-Period
CUST113450,0,1,296.75,New Crisis-Period
CUST113451,0,1,580.25,New Crisis-Period
CUST113452,0,1,390.38,New Crisis-Period
CUST113466,0,1,245.18,New Crisis-Period
CUST113468,0,1,364.71,New Crisis-Period
CUST113489,0,1,324.29,New Crisis-Period
CUST113491,0,1,251.88,New Crisis-Period
CUST113503,0,1,439.17,New Crisis-Period
CUST113504,0,1,282.46,New Crisis-Period
CUST113520,0,1,261.93,New Crisis-Period
CUST113525,0,1,318.38,New Crisis-Period
CUST113540,0,1,279.24,New Crisis-Period
CUST113542,0,1,215.02,New Crisis-Period
CUST113544,0,1,340.21,New Crisis-Period
CUST113551,0,1,490.24,New Crisis-Period
CUST113605,0,1,244.39,New Crisis-Period
CUST113606,0,1,358.88,New Crisis-Period
CUST113608,0,1,516.01,New Crisis-Period
CUST113611,0,1,389.53,New Crisis-Period
CUST113652,0,1,211.78,New Crisis-Period
CUST113690,0,1,301.55,New Crisis-Period
CUST113714,0,1,224.25,New Crisis-Period
CUST113728,0,1,301.09,New Crisis-Period
CUST113742,0,1,337.55,New Crisis-Period
CUST113782,0,1,486.19,New Crisis-Period
CUST113791,0,1,240.22,New Crisis-Period
CUST113797,0,1,425.62,New Crisis-Period
CUST113800,0,1,285.87,New Crisis-Period
CUST113804,0,1,306.68,New Crisis-Period
CUST113808,0,1,453.97,New Crisis-Period
CUST113814,0,1,428.07,New Crisis-Period
CUST113820,0,1,521.39,New Crisis-Period
CUST113824,0,1,202.16,New Crisis-Period
CUST113837,0,2,491.03,New Crisis-Period
CUST113840,0,1,216.64,New Crisis-Period
CUST113918,0,1,304.83,New Crisis-Period
CUST113951,0,1,318.79,New Crisis-Period
CUST113956,0,1,444.04,New Crisis-Period
CUST113964,0,1,294.74,New Crisis-Period
CUST113978,0,1,518.34,New Crisis-Period
CUST113979,0,1,207.16,New Crisis-Period
CUST113990,0,1,267.79,New Crisis-Period
CUST114001,0,1,388.07,New Crisis-Period
CUST114004,0,1,283.75,New Crisis-Period
CUST114013,0,1,475.45,New Crisis-Period
CUST114026,0,1,298.81,New Crisis-Period
CUST114031,0,1,517.37,New Crisis-Period
CUST114048,0,1,419.91,New Crisis-Period
CUST114050,0,1,171.72,New Crisis-Period
CUST114096,0,2,746.36,New Crisis-Period
CUST114111,0,1,243.64,New Crisis-Period
CUST114129,0,2,560.53,New Crisis-Period
CUST114137,0,1,293.89,New Crisis-Period
CUST114144,0,1,306.19,New Crisis-Period
CUST114153,0,1,205.94,New Crisis-Period
CUST114157,0,1,222.22,New Crisis-Period
CUST114171,0,1,318.71,New Crisis-Period
CUST114179,0,1,273.68,New Crisis-Period
CUST114184,0,1,130.27,New Crisis-Period
CUST114189,0,1,295.73,New Crisis-Period
CUST114241,0,1,365.85,New Crisis-Period
CUST114274,0,1,120.97,New Crisis-Period
CUST114290,0,1,611.89,New Crisis-Period
CUST114293,0,1,562.07,New Crisis-Period
CUST114309,0,1,416.37,New Crisis-Period
CUST114314,0,1,252.21,New Crisis-Period
CUST114367,0,1,218.26,New Crisis-Period
CUST114379,0,1,304.06,New Crisis-Period
CUST114384,0,2,579.4300000000001,New Crisis-Period
CUST114387,0,1,556.13,New Crisis-Period
CUST114399,0,1,231.69,New Crisis-Period
CUST114413,0,1,359.08,New Crisis-Period
CUST114420,0,1,580.45,New Crisis-Period
CUST114469,0,1,404.81,New Crisis-Period
CUST114470,0,1,216.26,New Crisis-Period
CUST114474,0,1,417.62,New Crisis-Period
CUST114510,0,1,404.84,New Crisis-Period
CUST114546,0,1,251.39,New Crisis-Period
CUST114549,0,2,867.65,New Crisis-Period
CUST114550,0,1,315.78,New Crisis-Period
CUST114554,0,1,422.82,New Crisis-Period
CUST114576,0,1,226.11,New Crisis-Period
CUST114601,0,1,280.52,New Crisis-Period
CUST114643,0,2,847.44,New Crisis-Period
CUST114644,0,1,367.92,New Crisis-Period
CUST114645,0,1,326.98,New Crisis-Period
CUST114660,0,1,242.16,New Crisis-Period
CUST114701,0,1,363.77,New Crisis-Period
CUST114721,0,1,544.11,New Crisis-Period
CUST114733,0,1,385.36,New Crisis-Period
CUST114739,0,1,315.62,New Crisis-Period
CUST114759,0,1,221.31,New Crisis-Period
CUST114762,0,1,374.28,New Crisis-Period
CUST114776,0,1,368.79,New Crisis-Period
CUST114777,0,2,462.83000000000004,New Crisis-Period
CUST114788,0,1,336.23,New Crisis-Period
CUST114789,0,1,308.38,New Crisis-Period
CUST114801,0,1,248.14,New Crisis-Period
CUST114806,0,1,326.95,New Crisis-Period
CUST114828,0,1,224.87,New Crisis-Period
CUST114846,0,1,225.01,New Crisis-Period
CUST114851,0,1,306.27,New Crisis-Period
CUST114867,0,1,291.97,New Crisis-Period
CUST114881,0,1,460.82,New Crisis-Period
CUST114889,0,1,360.61,New Crisis-Period
CUST114890,0,2,669.39,New Crisis-Period
CUST114892,0,1,387.2,New Crisis-Period
CUST114899,0,1,683.25,New Crisis-Period
CUST114909,0,1,238.76,New Crisis-Period
CUST114937,0,1,326.18,New Crisis-Period
CUST114944,0,1,352.83,New Crisis-Period
CUST114970,0,1,301.39,New Crisis-Period
CUST114975,0,2,808.72,New Crisis-Period
CUST114978,0,1,318.27,New Crisis-Period
CUST114984,0,1,217.24,New Crisis-Period
CUST114986,0,1,270.07,New Crisis-Period
CUST114999,0,1,260.21,New Crisis-Period
CUST115018,0,1,211.67,New Crisis-Period
CUST115022,0,2,760.3199999999999,New Crisis-Period
CUST115034,0,1,582.79,New Crisis-Period
CUST115038,0,1,304.51,New Crisis-Period
CUST115049,0,1,395.08,New Crisis-Period
CUST115056,0,1,297.44,New Crisis-Period
CUST115058,0,1,180.58,New Crisis-Period
CUST115068,0,1,372.78,New Crisis-Period
CUST115073,0,1,377.08,New Crisis-Period
CUST115078,0,1,280.32,New Crisis-Period
CUST115090,0,1,258.28,New Crisis-Period
CUST115095,0,1,213.51,New Crisis-Period
CUST115136,0,1,322.63,New Crisis-Period
CUST115142,0,2,660.1,New Crisis-Period
CUST115145,0,1,288.42,New Crisis-Period
CUST115147,0,1,464.84,New Crisis-Period
CUST115153,0,1,344.88,New Crisis-Period
CUST115155,0,1,356.24,New Crisis-Period
CUST115161,0,1,378.06,New Crisis-Period
CUST115168,0,1,369.61,New Crisis-Period
CUST115169,0,1,229.97,New Crisis-Period
CUST115175,0,1,196.16,New Crisis-Period
CUST115187,0,1,202.32,New Crisis-Period
CUST115191,0,1,184.86,New Crisis-Period
CUST115207,0,1,239.63,New Crisis-Period
CUST115212,0,1,355.38,New Crisis-Period
CUST115220,0,1,295.69,New Crisis-Period
CUST115222,0,2,619.24,New Crisis-Period
CUST115224,0,1,278.54,New Crisis-Period
CUST115238,0,1,407.61,New Crisis-Period
CUST115241,0,1,358.67,New Crisis-Period
CUST115264,0,1,446.31,New Crisis-Period
CUST115283,0,1,224.97,New Crisis-Period
CUST115284,0,1,372.76,New Crisis-Period
CUST115318,0,1,399.69,New Crisis-Period
CUST115319,0,1,363.1,New Crisis-Period
CUST115325,0,1,513.33,New Crisis-Period
CUST115336,0,1,186.06,New Crisis-Period
CUST115349,0,1,452.69,New Crisis-Period
CUST115366,0,1,304.42,New Crisis-Period
CUST115392,0,1,327.56,New Crisis-Period
CUST115411,0,1,166.35,New Crisis-Period
CUST115422,0,1,353.81,New Crisis-Period
CUST115443,0,1,304.46,New Crisis-Period
CUST115446,0,1,176.52,New Crisis-Period
CUST115447,0,1,327.35,New Crisis-Period
CUST115448,0,1,228.98,New Crisis-Period
CUST115458,0,1,307.31,New Crisis-Period
CUST115468,0,2,975.91,New Crisis-Period
CUST115487,0,1,285.7,New Crisis-Period
CUST115494,0,2,498.03,New Crisis-Period
CUST115504,0,1,246.87,New Crisis-Period
CUST115515,0,1,540.66,New Crisis-Period
CUST115542,0,1,306.79,New Crisis-Period
CUST115543,0,1,383.67,New Crisis-Period
CUST115554,0,1,405.38,New Crisis-Period
CUST115580,0,1,395.69,New Crisis-Period
CUST115583,0,2,571.53,New Crisis-Period
CUST115593,0,1,436.29,New Crisis-Period
CUST115595,0,1,471.02,New Crisis-Period
CUST115596,0,1,456.63,New Crisis-Period
CUST115599,0,1,363.13,New Crisis-Period
CUST115601,0,1,257.7,New Crisis-Period
CUST115623,0,1,458.11,New Crisis-Period
CUST115630,0,1,359.34,New Crisis-Period
CUST115640,0,1,644.58,New Crisis-Period
CUST115653,0,1,579.14,New Crisis-Period
CUST115661,0,1,290.98,New Crisis-Period
CUST115682,0,1,344.45,New Crisis-Period
CUST115684,0,1,415.85,New Crisis-Period
CUST115693,0,1,238.71,New Crisis-Period
CUST115701,0,1,569.48,New Crisis-Period
CUST115715,0,1,221.94,New Crisis-Period
CUST115724,0,2,784.47,New Crisis-Period
CUST115733,0,1,205.56,New Crisis-Period
CUST115790,0,1,439.79,New Crisis-Period
CUST115791,0,1,259.7,New Crisis-Period
CUST115799,0,1,133.14,New Crisis-Period
CUST115800,0,1,312.14,New Crisis-Period
CUST115811,0,1,459.43,New Crisis-Period
CUST115813,0,1,326.97,New Crisis-Period
CUST115821,0,1,237.56,New Crisis-Period
CUST115822,0,1,380.73,New Crisis-Period
CUST115827,0,1,410.75,New Crisis-Period
CUST115857,0,1,279.24,New Crisis-Period
CUST115872,0,1,374.13,New Crisis-Period
CUST115888,0,1,324.33,New Crisis-Period
CUST115901,0,1,253.19,New Crisis-Period
CUST115903,0,1,394.4,New Crisis-Period
CUST115916,0,1,419.09,New Crisis-Period
CUST115918,0,1,258.04,New Crisis-Period
CUST115937,0,1,440.01,New Crisis-Period
CUST115938,0,1,461.76,New Crisis-Period
CUST115941,0,1,273.24,New Crisis-Period
CUST115981,0,1,220.79,New Crisis-Period
CUST115995,0,1,237.2,New Crisis-Period
CUST116000,0,1,323.84,New Crisis-Period
CUST116016,0,1,176.11,New Crisis-Period
CUST116042,0,1,165.88,New Crisis-Period
CUST116057,0,1,413.63,New Crisis-Period
CUST116087,0,1,332.14,New Crisis-Period
CUST116107,0,2,610.72,New Crisis-Period
CUST116109,0,1,493.03,New Crisis-Period
CUST116112,0,1,233.9,New Crisis-Period
CUST116115,0,1,476.9,New Crisis-Period
CUST116132,0,1,258.88,New Crisis-Period
CUST116236,0,1,243.77,New Crisis-Period
CUST116244,0,1,276.24,New Crisis-Period
CUST116245,0,1,384.76,New Crisis-Period
CUST116248,0,1,266.13,New Crisis-Period
CUST116260,0,1,364.37,New Crisis-Period
CUST116279,0,2,682.4,New Crisis-Period
CUST116282,0,1,175.37,New Crisis-Period
CUST116291,0,1,169.8,New Crisis-Period
CUST116294,0,1,395.18,New Crisis-Period
CUST116300,0,1,306.0,New Crisis-Period
CUST116302,0,1,290.13,New Crisis-Period
CUST116306,0,1,392.96,New Crisis-Period
CUST116312,0,1,258.92,New Crisis-Period
CUST116315,0,1,421.94,New Crisis-Period
CUST116319,0,1,269.44,New Crisis-Period
CUST116344,0,1,397.28,New Crisis-Period
CUST116360,0,1,220.03,New Crisis-Period
CUST116362,0,1,211.97,New Crisis-Period
CUST116367,0,1,927.81,New Crisis-Period
CUST116373,0,2,842.85,New Crisis-Period
CUST116379,0,1,478.86,New Crisis-Period
CUST116386,0,1,427.04,New Crisis-Period
CUST116391,0,1,855.44,New Crisis-Period
CUST116397,0,1,310.52,New Crisis-Period
CUST116406,0,1,393.86,New Crisis-Period
CUST116409,0,1,210.34,New Crisis-Period
CUST116411,0,2,729.75,New Crisis-Period
CUST116413,0,1,299.56,New Crisis-Period
CUST116419,0,1,351.06,New Crisis-Period
CUST116438,0,1,193.42,New Crisis-Period
CUST116450,0,1,257.48,New Crisis-Period
CUST116469,0,1,367.18,New Crisis-Period
CUST116484,0,1,200.44,New Crisis-Period
CUST116506,0,1,496.52,New Crisis-Period
CUST116509,0,1,437.53,New Crisis-Period
CUST116519,0,1,371.2,New Crisis-Period
CUST116541,0,1,227.54,New Crisis-Period
CUST116545,0,1,300.6,New Crisis-Period
CUST116583,0,1,284.73,New Crisis-Period
CUST116598,0,1,403.28,New Crisis-Period
CUST116601,0,1,650.43,New Crisis-Period
CUST116603,0,1,276.36,New Crisis-Period
CUST116616,0,1,280.15,New Crisis-Period
CUST116641,0,1,294.83,New Crisis-Period
CUST116643,0,1,236.34,New Crisis-Period
CUST116649,0,1,244.41,New Crisis-Period
CUST116656,0,1,268.26,New Crisis-Period
CUST116661,0,1,404.23,New Crisis-Period
CUST116662,0,1,266.47,New Crisis-Period
CUST116684,0,1,381.09,New Crisis-Period
CUST116688,0,1,464.95,New Crisis-Period
CUST116696,0,1,371.68,New Crisis-Period
CUST116698,0,1,375.39,New Crisis-Period
CUST116704,0,1,527.17,New Crisis-Period
CUST116709,0,1,655.6,New Crisis-Period
CUST116720,0,1,473.19,New Crisis-Period
CUST116733,0,1,280.98,New Crisis-Period
CUST116740,0,1,383.23,New Crisis-Period
CUST116754,0,1,230.49,New Crisis-Period
CUST116774,0,1,416.71,New Crisis-Period
CUST116811,0,1,265.35,New Crisis-Period
CUST116833,0,1,385.87,New Crisis-Period
CUST116834,0,1,328.55,New Crisis-Period
CUST116840,0,1,293.41,New Crisis-Period
CUST116852,0,2,886.71,New Crisis-Period
CUST116867,0,1,259.09,New Crisis-Period
CUST116883,0,1,332.8,New Crisis-Period
CUST116920,0,1,230.95,New Crisis-Period
CUST116924,0,1,473.8,New Crisis-Period
CUST116969,0,1,367.88,New Crisis-Period
CUST116970,0,1,319.39,New Crisis-Period
CUST116979,0,1,320.64,New Crisis-Period
CUST116990,0,1,310.95,New Crisis-Period
CUST116998,0,1,392.54,New Crisis-Period
CUST117017,0,1,359.69,New Crisis-Period
CUST117023,0,1,268.25,New Crisis-Period
CUST117024,0,1,452.33,New Crisis-Period
CUST117048,0,2,868.3,New Crisis-Period
CUST117052,0,1,462.46,New Crisis-Period
CUST117053,0,1,425.53,New Crisis-Period
CUST117057,0,1,245.49,New Crisis-Period
CUST117073,0,1,240.55,New Crisis-Period
CUST117085,0,1,338.39,New Crisis-Period
CUST117110,0,2,807.1,New Crisis-Period
CUST117111,0,1,284.81,New Crisis-Period
CUST117121,0,1,309.92,New Crisis-Period
CUST117135,0,1,147.82,New Crisis-Period
CUST117137,0,1,365.92,New Crisis-Period
CUST117148,0,1,349.25,New Crisis-Period
CUST117151,0,1,294.46,New Crisis-Period
CUST117158,0,1,319.14,New Crisis-Period
CUST117164,0,1,303.68,New Crisis-Period
CUST117192,0,1,495.8,New Crisis-Period
CUST117199,0,1,352.08,New Crisis-Period
CUST117210,0,1,425.67,New Crisis-Period
CUST117219,0,1,163.8,New Crisis-Period
CUST117222,0,1,300.88,New Crisis-Period
CUST117236,0,1,230.59,New Crisis-Period
CUST117241,0,1,379.39,New Crisis-Period
CUST117246,0,1,276.89,New Crisis-Period
CUST117269,0,1,270.48,New Crisis-Period
CUST117290,0,1,274.42,New Crisis-Period
CUST117295,0,1,331.94,New Crisis-Period
CUST117311,0,1,296.59,New Crisis-Period
CUST117316,0,1,634.0,New Crisis-Period
CUST117329,0,1,510.09,New Crisis-Period
CUST117360,0,1,578.56,New Crisis-Period
CUST117362,0,1,510.32,New Crisis-Period
CUST117387,0,1,232.15,New Crisis-Period
CUST117390,0,1,265.84,New Crisis-Period
CUST117393,0,1,448.57,New Crisis-Period
CUST117402,0,1,280.73,New Crisis-Period
CUST117432,0,1,831.9,New Crisis-Period
CUST117436,0,1,350.2,New Crisis-Period
CUST117454,0,1,249.54,New Crisis-Period
CUST117457,0,1,381.05,New Crisis-Period
CUST117463,0,1,378.62,New Crisis-Period
CUST117484,0,1,496.84,New Crisis-Period
CUST117487,0,2,757.6800000000001,New Crisis-Period
CUST117496,0,1,256.7,New Crisis-Period
CUST117503,0,1,324.23,New Crisis-Period
CUST117536,0,1,378.95,New Crisis-Period
CUST117538,0,1,551.57,New Crisis-Period
CUST117560,0,1,211.14,New Crisis-Period
CUST117580,0,1,381.73,New Crisis-Period
CUST117603,0,1,320.79,New Crisis-Period
CUST117607,0,1,355.4,New Crisis-Period
CUST117637,0,1,361.83,New Crisis-Period
CUST117639,0,1,359.27,New Crisis-Period
CUST117698,0,1,332.05,New Crisis-Period
CUST117709,0,1,407.12,New Crisis-Period
CUST117713,0,1,442.76,New Crisis-Period
CUST117718,0,1,217.03,New Crisis-Period
CUST117748,0,1,304.71,New Crisis-Period
CUST117753,0,1,331.3,New Crisis-Period
CUST117755,0,1,403.59,New Crisis-Period
CUST117765,0,1,366.25,New Crisis-Period
CUST117777,0,1,386.54,New Crisis-Period
CUST117785,0,1,520.28,New Crisis-Period
CUST117797,0,1,266.48,New Crisis-Period
CUST117802,0,1,254.77,New Crisis-Period
CUST117811,0,2,702.6,New Crisis-Period
CUST117816,0,1,361.93,New Crisis-Period
CUST117828,0,1,363.31,New Crisis-Period
CUST117849,0,2,489.64,New Crisis-Period
CUST117857,0,1,423.09,New Crisis-Period
CUST117858,0,1,301.38,New Crisis-Period
CUST117867,0,1,328.27,New Crisis-Period
CUST117872,0,1,308.45,New Crisis-Period
CUST117874,0,1,399.0,New Crisis-Period
CUST117898,0,1,466.08,New Crisis-Period
CUST117908,0,1,257.14,New Crisis-Period
CUST117913,0,1,272.3,New Crisis-Period
CUST117933,0,1,310.46,New Crisis-Period
CUST117937,0,1,508.29,New Crisis-Period
CUST117939,0,2,574.26,New Crisis-Period
CUST117941,0,1,407.32,New Crisis-Period
CUST117957,0,1,266.0,New Crisis-Period
CUST117977,0,1,372.96,New Crisis-Period
CUST118000,0,1,267.97,New Crisis-Period
CUST118032,0,1,228.72,New Crisis-Period
CUST118035,0,1,319.21,New Crisis-Period
CUST118045,0,1,208.01,New Crisis-Period
CUST118079,0,1,200.03,New Crisis-Period
CUST118080,0,1,252.2,New Crisis-Period
CUST118088,0,1,268.98,New Crisis-Period
CUST118110,0,1,607.34,New Crisis-Period
CUST118148,0,1,531.33,New Crisis-Period
CUST118149,0,1,400.56,New Crisis-Period
CUST118159,0,1,303.78,New Crisis-Period
CUST118167,0,1,218.93,New Crisis-Period
CUST118188,0,1,406.05,New Crisis-Period
CUST118194,0,1,464.49,New Crisis-Period
CUST118239,0,1,452.65,New Crisis-Period
CUST118260,0,1,205.87,New Crisis-Period
CUST118302,0,1,199.14,New Crisis-Period
CUST118315,0,2,785.04,New Crisis-Period
CUST118323,0,1,380.31,New Crisis-Period
CUST118329,0,1,341.73,New Crisis-Period
CUST118344,0,1,426.5,New Crisis-Period
CUST118348,0,1,234.9,New Crisis-Period
CUST118352,0,1,433.72,New Crisis-Period
CUST118367,0,1,296.99,New Crisis-Period
CUST118380,0,1,327.3,New Crisis-Period
CUST118389,0,1,408.0,New Crisis-Period
CUST118401,0,2,500.33000000000004,New Crisis-Period
CUST118406,0,1,430.56,New Crisis-Period
CUST118410,0,1,415.61,New Crisis-Period
CUST118427,0,1,274.8,New Crisis-Period
CUST118440,0,1,405.86,New Crisis-Period
CUST118442,0,1,330.35,New Crisis-Period
CUST118444,0,1,229.42,New Crisis-Period
CUST118449,0,1,291.19,New Crisis-Period
CUST118463,0,2,677.62,New Crisis-Period
CUST118466,0,2,698.8199999999999,New Crisis-Period
CUST118486,0,1,280.64,New Crisis-Period
CUST118496,0,1,404.44,New Crisis-Period
CUST118502,0,2,586.97,New Crisis-Period
CUST118514,0,1,495.31,New Crisis-Period
CUST118523,0,1,250.73,New Crisis-Period
CUST118529,0,1,333.92,New Crisis-Period
CUST118537,0,1,290.76,New Crisis-Period
CUST118559,0,1,453.43,New Crisis-Period
CUST118562,0,1,395.51,New Crisis-Period
CUST118598,0,1,596.35,New Crisis-Period
CUST118601,0,1,277.03,New Crisis-Period
CUST118606,0,1,567.6,New Crisis-Period
CUST118610,0,1,409.93,New Crisis-Period
CUST118636,0,1,204.83,New Crisis-Period
CUST118642,0,1,344.4,New Crisis-Period
CUST118645,0,1,341.38,New Crisis-Period
CUST118661,0,1,548.6,New Crisis-Period
CUST118669,0,1,329.7,New Crisis-Period
CUST118699,0,1,198.76,New Crisis-Period
CUST118717,0,1,475.36,New Crisis-Period
CUST118718,0,1,239.58,New Crisis-Period
CUST118720,0,1,207.37,New Crisis-Period
CUST118729,0,1,326.09,New Crisis-Period
CUST118752,0,1,192.66,New Crisis-Period
CUST118765,0,1,428.35,New Crisis-Period
CUST118770,0,1,308.78,New Crisis-Period
CUST118834,0,1,589.56,New Crisis-Period
CUST118877,0,1,197.71,New Crisis-Period
CUST118896,0,1,342.12,New Crisis-Period
CUST118917,0,1,287.68,New Crisis-Period
CUST118930,0,1,202.18,New Crisis-Period
CUST118944,0,2,783.2,New Crisis-Period
CUST118952,0,1,385.94,New Crisis-Period
CUST118958,0,1,260.75,New Crisis-Period
CUST118961,0,1,193.55,New Crisis-Period
CUST118969,0,1,304.47,New Crisis-Period
CUST118975,0,1,326.45,New Crisis-Period
CUST119001,0,1,787.26,New Crisis-Period
CUST119002,0,1,505.37,New Crisis-Period
CUST119003,0,1,405.71,New Crisis-Period
CUST119021,0,1,498.76,New Crisis-Period
CUST119029,0,1,415.74,New Crisis-Period
CUST119038,0,1,303.82,New Crisis-Period
CUST119045,0,1,451.09,New Crisis-Period
CUST119046,0,2,824.5699999999999,New Crisis-Period
CUST119090,0,1,382.12,New Crisis-Period
CUST119100,0,3,791.76,New Crisis-Period
CUST119110,0,1,281.7,New Crisis-Period
CUST119114,0,1,251.48,New Crisis-Period
CUST119117,0,1,419.6,New Crisis-Period
CUST119124,0,1,416.8,New Crisis-Period
CUST119146,0,1,292.06,New Crisis-Period
CUST119169,0,1,313.88,New Crisis-Period
CUST119173,0,1,193.86,New Crisis-Period
CUST119207,0,1,222.81,New Crisis-Period
CUST119223,0,1,468.4,New Crisis-Period
CUST119231,0,1,540.23,New Crisis-Period
CUST119232,0,1,280.41,New Crisis-Period
CUST119233,0,1,271.36,New Crisis-Period
CUST119238,0,1,139.87,New Crisis-Period
CUST119248,0,2,656.67,New Crisis-Period
CUST119280,0,1,482.03,New Crisis-Period
CUST119297,0,1,222.49,New Crisis-Period
CUST119325,0,1,419.38,New Crisis-Period
CUST119346,0,1,423.34,New Crisis-Period
CUST119362,0,1,286.43,New Crisis-Period
CUST119394,0,1,483.9,New Crisis-Period
CUST119409,0,2,749.53,New Crisis-Period
CUST119448,0,1,243.84,New Crisis-Period
CUST119455,0,1,321.54,New Crisis-Period
CUST119460,0,1,252.2,New Crisis-Period
CUST119461,0,1,666.49,New Crisis-Period
CUST119462,0,1,263.17,New Crisis-Period
CUST119471,0,1,323.68,New Crisis-Period
CUST119500,0,1,344.12,New Crisis-Period
CUST119524,0,1,311.2,New Crisis-Period
CUST119552,0,1,327.25,New Crisis-Period
CUST119564,0,1,400.54,New Crisis-Period
CUST119565,0,1,263.66,New Crisis-Period
CUST119566,0,1,315.36,New Crisis-Period
CUST119582,0,1,267.53,New Crisis-Period
CUST119583,0,1,473.5,New Crisis-Period
CUST119585,0,1,245.17,New Crisis-Period
CUST119601,0,1,483.68,New Crisis-Period
CUST119606,0,2,1100.5,New Crisis-Period
CUST119613,0,2,708.53,New Crisis-Period
CUST119629,0,1,233.18,New Crisis-Period
CUST119634,0,1,219.54,New Crisis-Period
CUST119648,0,1,213.17,New Crisis-Period
CUST119649,0,1,210.11,New Crisis-Period
CUST119650,0,1,270.38,New Crisis-Period
CUST119662,0,1,465.29,New Crisis-Period
CUST119667,0,1,310.24,New Crisis-Period
CUST119669,0,1,484.99,New Crisis-Period
CUST119674,0,1,349.71,New Crisis-Period
CUST119689,0,1,296.21,New Crisis-Period
CUST119698,0,1,181.53,New Crisis-Period
CUST119732,0,1,517.54,New Crisis-Period
CUST119743,0,1,348.46,New Crisis-Period
CUST119766,0,1,315.21,New Crisis-Period
CUST119767,0,1,341.71,New Crisis-Period
CUST119769,0,1,265.56,New Crisis-Period
CUST119780,0,1,497.96,New Crisis-Period
CUST119781,0,1,210.1,New Crisis-Period
CUST119794,0,1,246.1,New Crisis-Period
CUST119798,0,1,476.38,New Crisis-Period
CUST119807,0,1,223.05,New Crisis-Period
CUST119815,0,1,271.18,New Crisis-Period
CUST119842,0,1,464.74,New Crisis-Period
CUST119847,0,2,694.23,New Crisis-Period
CUST119857,0,2,477.68,New Crisis-Period
CUST119878,0,1,428.04,New Crisis-Period
CUST119885,0,1,298.61,New Crisis-Period
CUST119901,0,1,424.27,New Crisis-Period
CUST119907,0,1,340.59,New Crisis-Period
CUST119918,0,1,684.97,New Crisis-Period
CUST119922,0,1,522.41,New Crisis-Period
CUST119929,0,1,205.19,New Crisis-Period
CUST119936,0,1,255.75,New Crisis-Period
CUST119944,0,1,216.41,New Crisis-Period
CUST119949,0,1,334.77,New Crisis-Period
